Timestamp,Machine_ID,Operation_Mode,Attack_Type,Vibration_X,Vibration_Y,Vibration_Z,Temperature_Sensor,Current_Sensor,Spindle_Speed,Extruder_Temp,Feed_Rate,Anomaly_Label
2024-01-01 11:45:00,CNC,Normal,None,0.306,0.154,0.165,68.37,2.05,1725.5,,76.19,0
2024-01-01 11:45:05,CNC,Normal,None,0.211,0.209,0.253,70.48,1.86,1755.72,,77.48,0
2024-01-01 11:45:10,CNC,Normal,None,0.213,0.101,0.232,69.41,1.92,1796.68,,84.97,0
2024-01-01 11:45:15,3DPrinter,Normal,None,0.242,0.089,0.151,224.24,1.51,,210.46,44.57,0
2024-01-01 11:45:20,CNC,Attack,DoS,0.688,0.591,0.572,88.94,4.39,2463.94,,117.23,1
2024-01-01 11:45:25,3DPrinter,Normal,None,0.186,0.098,0.13,210.54,1.75,,218.92,47.31,0
2024-01-01 11:45:30,CNC,Normal,None,0.264,0.097,0.064,73.41,2.67,1872.3,,74.2,0
2024-01-01 11:45:35,CNC,Normal,None,0.216,0.176,0.193,68.59,2.29,1923.63,,81.31,0
2024-01-01 11:45:40,3DPrinter,Normal,None,0.169,0.055,0.225,225.78,2.3,,215.67,47.21,0
2024-01-01 11:45:45,3DPrinter,Normal,None,0.167,0.112,0.142,227.16,2.15,,212.69,45.71,0
2024-01-01 11:45:50,3DPrinter,Normal,None,0.137,0.036,0.132,224.22,1.69,,210.51,48.07,0
2024-01-01 11:45:55,CNC,Normal,None,0.264,0.091,0.197,68.73,1.58,1889.16,,72.96,0
2024-01-01 11:46:00,3DPrinter,Normal,None,0.201,0.105,0.15,225.35,2.04,,220.02,50.78,0
2024-01-01 11:46:05,CNC,Normal,None,0.282,0.181,0.209,68.58,2.4,1706.7,,75.83,0
2024-01-01 11:46:10,CNC,Normal,None,0.158,0.071,0.12,67.66,2.51,1844.67,,80.21,0
2024-01-01 11:46:15,CNC,Normal,None,0.153,0.157,0.125,72.36,2.44,1913.99,,79.67,0
2024-01-01 11:46:20,3DPrinter,Normal,None,0.121,0.1,0.109,223.44,1.91,,204.74,51.7,0
2024-01-01 11:46:25,3DPrinter,Normal,None,0.24,0.154,0.111,229.61,1.81,,202.19,49.16,0
2024-01-01 11:46:30,CNC,Attack,Malware,0.526,0.563,0.531,87.19,3.71,2527.02,,124.96,1
2024-01-01 11:46:35,CNC,Normal,None,0.131,0.255,0.213,73.92,2.59,1883.31,,78.65,0
2024-01-01 11:46:40,CNC,Normal,None,0.173,0.137,0.108,70.85,2.37,1898.53,,81.57,0
2024-01-01 11:46:45,CNC,Normal,None,0.242,0.17,0.207,65.44,1.77,1910.73,,79.76,0
2024-01-01 11:46:50,3DPrinter,Normal,None,0.154,0.023,0.151,220.63,1.51,,212.82,49.6,0
2024-01-01 11:46:55,3DPrinter,Normal,None,0.052,0.111,0.174,227.98,1.64,,205.01,46.27,0
2024-01-01 11:47:00,3DPrinter,Normal,None,0.203,0.136,0.132,216.76,1.58,,211.55,41.37,0
2024-01-01 11:47:05,3DPrinter,Normal,None,0.122,0.073,0.105,230.03,1.93,,214.66,52.47,0
2024-01-01 11:47:10,CNC,Normal,None,0.275,0.103,0.175,72.47,2.15,1743.34,,80.48,0
2024-01-01 11:47:15,CNC,Normal,None,0.166,0.117,0.071,62.95,1.82,1980.41,,78.76,0
2024-01-01 11:47:20,CNC,Normal,None,0.051,0.171,0.246,65.28,2.92,1792.35,,85.43,0
2024-01-01 11:47:25,CNC,Normal,None,0.199,0.285,0.152,68.38,1.67,1769.09,,80.33,0
2024-01-01 11:47:30,3DPrinter,Normal,None,0.171,0.124,0.121,223.2,1.59,,210.06,52.31,0
2024-01-01 11:47:35,3DPrinter,Normal,None,0.114,0.146,0.169,221.99,1.97,,210.23,46.86,0
2024-01-01 11:47:40,3DPrinter,Normal,None,0.195,0.095,0.105,219.71,1.53,,206.23,50.92,0
2024-01-01 11:47:45,CNC,Normal,None,0.237,0.293,0.167,71.01,2.83,1785.0,,82.72,0
2024-01-01 11:47:50,3DPrinter,Attack,Parameter_Tamper,0.483,0.509,0.527,275.28,3.78,,303.74,78.02,1
2024-01-01 11:47:55,3DPrinter,Normal,None,0.106,0.129,0.165,221.98,2.22,,207.41,52.2,0
2024-01-01 11:48:00,CNC,Normal,None,0.195,0.173,0.133,76.05,2.58,1591.61,,79.51,0
2024-01-01 11:48:05,3DPrinter,Normal,None,0.099,0.229,0.171,220.61,1.91,,210.73,52.99,0
2024-01-01 11:48:10,3DPrinter,Normal,None,0.058,0.19,0.15,227.03,1.7,,204.69,46.25,0
2024-01-01 11:48:15,3DPrinter,Normal,None,0.203,0.127,0.217,227.97,1.11,,211.25,40.36,0
2024-01-01 11:48:20,CNC,Normal,None,0.196,0.166,0.183,70.39,2.03,1777.66,,77.39,0
2024-01-01 11:48:25,3DPrinter,Attack,Parameter_Tamper,0.506,0.454,0.511,282.16,3.93,,304.65,69.66,1
2024-01-01 11:48:30,3DPrinter,Normal,None,0.178,0.113,0.158,213.29,2.2,,207.27,49.47,0
2024-01-01 11:48:35,CNC,Normal,None,0.106,0.096,0.151,70.09,2.96,1956.58,,82.48,0
2024-01-01 11:48:40,3DPrinter,Normal,None,0.148,0.099,0.115,222.18,1.94,,214.95,50.59,0
2024-01-01 11:48:45,CNC,Attack,DoS,0.455,0.55,0.545,87.07,3.93,2447.09,,119.13,1
2024-01-01 11:48:50,3DPrinter,Attack,Parameter_Tamper,0.479,0.447,0.53,275.91,4.18,,299.26,69.73,1
2024-01-01 11:48:55,CNC,Normal,None,0.005,0.16,0.091,74.27,2.05,1789.87,,79.35,0
2024-01-01 11:49:00,3DPrinter,Normal,None,0.155,0.095,0.087,211.39,1.9,,207.42,45.0,0
2024-01-01 11:49:05,CNC,Normal,None,0.267,0.237,0.192,72.01,1.78,1762.08,,79.33,0
2024-01-01 11:49:10,3DPrinter,Normal,None,0.188,0.112,0.201,217.94,1.63,,210.08,52.89,0
2024-01-01 11:49:15,3DPrinter,Normal,None,0.162,0.184,0.151,224.81,1.48,,215.19,53.21,0
2024-01-01 11:49:20,CNC,Attack,Parameter_Tamper,0.63,0.559,0.689,89.87,4.02,2591.76,,114.97,1
2024-01-01 11:49:25,3DPrinter,Attack,Data_Spoofing,0.555,0.392,0.548,278.35,4.24,,294.63,73.06,1
2024-01-01 11:49:30,3DPrinter,Normal,None,0.131,0.138,0.182,220.35,1.93,,206.49,49.94,0
2024-01-01 11:49:35,3DPrinter,Attack,Parameter_Tamper,0.47,0.384,0.563,284.13,3.99,,307.35,72.33,1
2024-01-01 11:49:40,CNC,Normal,None,0.138,0.087,0.035,70.81,2.93,1836.68,,77.06,0
2024-01-01 11:49:45,CNC,Attack,Parameter_Tamper,0.636,0.562,0.614,86.91,3.66,2569.83,,120.18,1
2024-01-01 11:49:50,3DPrinter,Normal,None,0.103,0.169,0.086,221.34,1.67,,209.56,53.26,0
2024-01-01 11:49:55,CNC,Normal,None,0.155,0.173,0.23,65.2,2.22,1896.67,,86.03,0
2024-01-01 11:50:00,CNC,Normal,None,0.152,0.033,0.149,71.07,2.12,1795.13,,79.34,0
2024-01-01 11:50:05,CNC,Normal,None,0.21,0.144,0.223,66.22,2.3,1884.53,,79.99,0
2024-01-01 11:50:10,CNC,Normal,None,0.238,0.01,0.168,68.56,2.8,1812.37,,70.86,0
2024-01-01 11:50:15,CNC,Attack,Data_Spoofing,0.626,0.56,0.564,90.92,3.0,2413.73,,120.44,1
2024-01-01 11:50:20,3DPrinter,Normal,None,0.214,0.152,0.127,217.31,1.53,,211.87,48.75,0
2024-01-01 11:50:25,CNC,Normal,None,0.192,0.17,0.199,72.67,2.34,1817.17,,87.42,0
2024-01-01 11:50:30,CNC,Attack,Malware,0.659,0.663,0.71,89.42,3.73,2486.99,,123.79,1
2024-01-01 11:50:35,3DPrinter,Normal,None,0.124,0.144,0.113,238.06,2.16,,214.67,48.94,0
2024-01-01 11:50:40,3DPrinter,Normal,None,0.136,0.091,0.187,226.39,1.77,,209.61,53.81,0
2024-01-01 11:50:45,3DPrinter,Normal,None,0.208,0.138,0.072,213.53,1.69,,213.66,51.79,0
2024-01-01 11:50:50,CNC,Normal,None,0.173,0.12,0.246,71.59,3.1,1928.54,,80.55,0
2024-01-01 11:50:55,CNC,Normal,None,0.279,0.213,0.163,67.66,1.85,1818.16,,79.15,0
2024-01-01 11:51:00,3DPrinter,Normal,None,0.16,-0.003,0.145,215.13,1.67,,215.75,45.97,0
2024-01-01 11:51:05,3DPrinter,Attack,Malware,0.439,0.446,0.519,282.52,3.91,,299.07,67.45,1
2024-01-01 11:51:10,3DPrinter,Normal,None,0.139,0.136,0.094,221.81,1.83,,212.7,46.88,0
2024-01-01 11:51:15,CNC,Normal,None,0.319,0.173,0.068,69.61,2.37,1781.53,,82.16,0
2024-01-01 11:51:20,CNC,Normal,None,0.305,0.119,0.148,75.4,2.0,1802.42,,75.87,0
2024-01-01 11:51:25,CNC,Normal,None,0.088,0.263,0.194,67.14,2.51,1744.7,,81.2,0
2024-01-01 11:51:30,CNC,Attack,Parameter_Tamper,0.419,0.628,0.689,86.05,3.66,2605.22,,120.53,1
2024-01-01 11:51:35,3DPrinter,Normal,None,0.065,0.17,0.129,217.3,1.81,,208.67,45.52,0
2024-01-01 11:51:40,3DPrinter,Normal,None,0.168,0.022,0.11,222.88,1.74,,212.26,52.79,0
2024-01-01 11:51:45,3DPrinter,Attack,Parameter_Tamper,0.528,0.499,0.479,281.27,4.51,,299.5,71.45,1
2024-01-01 11:51:50,3DPrinter,Normal,None,0.177,0.133,0.146,215.58,1.47,,214.75,55.08,0
2024-01-01 11:51:55,3DPrinter,Attack,DoS,0.527,0.531,0.534,275.06,3.8,,297.48,66.64,1
2024-01-01 11:52:00,3DPrinter,Normal,None,0.196,0.055,0.11,221.05,1.97,,201.48,47.63,0
2024-01-01 11:52:05,CNC,Attack,Data_Spoofing,0.478,0.542,0.68,95.17,3.88,2519.54,,120.72,1
2024-01-01 11:52:10,CNC,Normal,None,0.274,0.094,0.114,68.94,1.93,1656.49,,79.87,0
2024-01-01 11:52:15,CNC,Attack,Data_Spoofing,0.554,0.495,0.652,95.27,3.6,2381.9,,118.0,1
2024-01-01 11:52:20,3DPrinter,Attack,Malware,0.417,0.482,0.505,287.31,3.89,,297.42,68.59,1
2024-01-01 11:52:25,3DPrinter,Normal,None,0.158,0.09,0.11,224.71,1.96,,214.52,54.02,0
2024-01-01 11:52:30,3DPrinter,Attack,Malware,0.41,0.389,0.482,278.11,4.01,,294.04,69.48,1
2024-01-01 11:52:35,CNC,Normal,None,0.228,0.067,0.232,67.64,1.74,1881.79,,82.3,0
2024-01-01 11:52:40,3DPrinter,Normal,None,0.091,0.065,0.128,220.34,1.61,,219.86,51.62,0
2024-01-01 11:52:45,3DPrinter,Normal,None,0.11,0.149,0.094,217.61,1.81,,216.5,54.23,0
2024-01-01 11:52:50,CNC,Normal,None,0.251,0.015,0.165,66.94,1.66,1969.4,,83.55,0
2024-01-01 11:52:55,3DPrinter,Normal,None,0.12,0.089,0.099,218.06,1.91,,213.41,53.28,0
2024-01-01 11:53:00,CNC,Normal,None,0.031,0.265,0.23,70.55,2.02,1763.21,,80.81,0
2024-01-01 11:53:05,3DPrinter,Normal,None,0.159,0.116,0.138,219.83,2.19,,204.46,55.33,0
2024-01-01 11:53:10,CNC,Normal,None,0.229,0.089,0.09,74.19,2.27,1739.88,,68.92,0
2024-01-01 11:53:15,CNC,Attack,Parameter_Tamper,0.643,0.381,0.656,91.09,3.65,2414.93,,120.64,1
2024-01-01 11:53:20,CNC,Normal,None,0.271,0.118,0.173,72.25,2.83,1836.89,,90.35,0
2024-01-01 11:53:25,3DPrinter,Attack,DoS,0.496,0.496,0.577,281.98,4.29,,302.59,72.58,1
2024-01-01 11:53:30,CNC,Normal,None,0.133,0.178,0.121,65.81,1.75,1682.5,,77.89,0
2024-01-01 11:53:35,3DPrinter,Normal,None,0.108,0.198,0.132,221.21,1.88,,217.94,48.27,0
2024-01-01 11:53:40,CNC,Normal,None,0.191,0.112,0.239,71.67,1.77,1836.4,,81.45,0
2024-01-01 11:53:45,3DPrinter,Attack,Malware,0.55,0.413,0.6,278.96,3.9,,304.47,69.73,1
2024-01-01 11:53:50,3DPrinter,Attack,Data_Spoofing,0.564,0.394,0.563,278.34,3.93,,303.39,67.66,1
2024-01-01 11:53:55,CNC,Normal,None,0.212,0.211,0.231,68.94,3.08,1910.66,,82.83,0
2024-01-01 11:54:00,CNC,Attack,Data_Spoofing,0.613,0.568,0.697,95.25,3.99,2551.41,,115.62,1
2024-01-01 11:54:05,3DPrinter,Normal,None,0.252,0.079,0.051,223.89,1.79,,210.24,47.04,0
2024-01-01 11:54:10,3DPrinter,Normal,None,0.086,0.123,0.065,221.53,1.97,,210.88,47.91,0
2024-01-01 11:54:15,3DPrinter,Normal,None,0.194,0.111,0.122,219.99,1.53,,215.03,52.5,0
2024-01-01 11:54:20,3DPrinter,Normal,None,0.087,0.072,0.126,216.03,2.08,,202.92,49.64,0
2024-01-01 11:54:25,CNC,Attack,DoS,0.671,0.525,0.621,89.04,3.54,2527.1,,120.12,1
2024-01-01 11:54:30,CNC,Attack,Malware,0.684,0.417,0.73,91.3,3.99,2661.46,,124.73,1
2024-01-01 11:54:35,CNC,Normal,None,0.237,0.184,0.09,69.15,2.64,1617.65,,75.0,0
2024-01-01 11:54:40,3DPrinter,Attack,Data_Spoofing,0.488,0.359,0.555,273.18,3.87,,303.96,70.19,1
2024-01-01 11:54:45,CNC,Normal,None,0.173,0.166,0.077,67.6,2.83,1707.54,,83.74,0
2024-01-01 11:54:50,3DPrinter,Normal,None,0.148,0.115,0.243,233.46,1.99,,206.61,52.04,0
2024-01-01 11:54:55,CNC,Normal,None,0.061,0.044,0.135,66.81,2.96,1666.05,,79.51,0
2024-01-01 11:55:00,CNC,Normal,None,0.302,0.068,0.163,71.87,2.47,1877.54,,73.63,0
2024-01-01 11:55:05,3DPrinter,Attack,DoS,0.454,0.38,0.625,276.69,4.3,,300.88,66.12,1
2024-01-01 11:55:10,3DPrinter,Normal,None,0.142,0.184,0.111,224.77,1.39,,211.78,53.06,0
2024-01-01 11:55:15,CNC,Normal,None,0.157,0.098,0.22,67.43,2.55,1930.98,,84.05,0
2024-01-01 11:55:20,3DPrinter,Normal,None,0.027,0.088,0.133,221.77,1.66,,204.37,53.68,0
2024-01-01 11:55:25,CNC,Attack,Parameter_Tamper,0.674,0.525,0.695,94.9,3.68,2475.68,,122.49,1
2024-01-01 11:55:30,CNC,Normal,None,0.161,0.194,0.224,69.87,1.95,1873.45,,75.45,0
2024-01-01 11:55:35,3DPrinter,Attack,Malware,0.432,0.436,0.55,275.65,4.47,,306.49,74.85,1
2024-01-01 11:55:40,3DPrinter,Normal,None,0.116,0.201,0.189,225.95,1.67,,207.92,47.27,0
2024-01-01 11:55:45,3DPrinter,Normal,None,0.19,0.144,0.064,215.34,2.17,,215.9,51.12,0
2024-01-01 11:55:50,3DPrinter,Normal,None,0.1,0.179,0.146,214.8,1.99,,207.33,57.61,0
2024-01-01 11:55:55,3DPrinter,Attack,Parameter_Tamper,0.53,0.485,0.526,279.99,4.19,,300.76,74.81,1
2024-01-01 11:56:00,CNC,Normal,None,0.137,0.122,0.063,72.63,1.74,1860.82,,78.78,0
2024-01-01 11:56:05,3DPrinter,Attack,Malware,0.511,0.474,0.595,280.77,3.64,,295.52,67.81,1
2024-01-01 11:56:10,3DPrinter,Normal,None,0.101,0.103,0.025,223.54,1.65,,211.44,46.81,0
2024-01-01 11:56:15,3DPrinter,Normal,None,0.251,0.098,0.185,221.73,1.84,,199.95,53.81,0
2024-01-01 11:56:20,CNC,Normal,None,0.193,0.172,0.102,75.52,2.39,1877.67,,82.87,0
2024-01-01 11:56:25,CNC,Normal,None,0.071,0.142,0.086,66.3,1.69,1814.04,,79.97,0
2024-01-01 11:56:30,CNC,Normal,None,0.21,0.057,0.133,69.24,1.46,1626.57,,82.18,0
2024-01-01 11:56:35,CNC,Normal,None,0.138,0.152,0.215,68.55,1.46,1899.11,,76.26,0
2024-01-01 11:56:40,3DPrinter,Normal,None,0.104,0.159,0.14,214.32,1.61,,214.33,52.33,0
2024-01-01 11:56:45,CNC,Normal,None,0.144,0.174,0.169,67.47,2.03,1873.39,,75.42,0
2024-01-01 11:56:50,3DPrinter,Attack,DoS,0.466,0.421,0.549,279.19,3.92,,298.24,74.14,1
2024-01-01 11:56:55,CNC,Normal,None,0.148,0.32,0.187,69.85,1.83,1612.11,,80.71,0
2024-01-01 11:57:00,CNC,Normal,None,0.306,0.26,0.137,73.16,2.08,1800.98,,77.28,0
2024-01-01 11:57:05,3DPrinter,Attack,Data_Spoofing,0.541,0.415,0.534,278.21,3.78,,300.07,68.33,1
2024-01-01 11:57:10,3DPrinter,Normal,None,0.093,0.123,0.237,213.05,1.76,,206.82,46.88,0
2024-01-01 11:57:15,CNC,Normal,None,0.125,0.264,0.244,68.52,1.89,1820.19,,74.21,0
2024-01-01 11:57:20,CNC,Normal,None,0.257,0.094,0.18,68.8,2.58,1765.87,,79.22,0
2024-01-01 11:57:25,3DPrinter,Normal,None,0.117,0.144,0.082,214.0,1.84,,204.73,49.6,0
2024-01-01 11:57:30,CNC,Normal,None,0.186,0.017,0.122,64.0,2.0,1705.17,,82.51,0
2024-01-01 11:57:35,CNC,Normal,None,0.129,0.011,0.144,72.51,2.39,1702.52,,76.77,0
2024-01-01 11:57:40,CNC,Normal,None,0.217,0.06,0.176,67.65,1.79,1803.52,,77.11,0
2024-01-01 11:57:45,3DPrinter,Normal,None,0.251,0.114,0.029,216.43,1.89,,207.34,52.91,0
2024-01-01 11:57:50,CNC,Normal,None,0.247,0.076,0.188,75.16,1.88,1716.03,,75.9,0
2024-01-01 11:57:55,CNC,Normal,None,0.156,0.204,0.196,66.54,1.91,1761.93,,79.71,0
2024-01-01 11:58:00,CNC,Normal,None,0.291,0.259,0.257,67.99,2.93,1726.11,,73.4,0
2024-01-01 11:58:05,3DPrinter,Normal,None,0.156,0.089,0.132,215.63,1.69,,203.17,50.02,0
2024-01-01 11:58:10,CNC,Normal,None,0.193,0.324,0.084,73.28,2.08,1793.9,,74.75,0
2024-01-01 11:58:15,3DPrinter,Attack,Malware,0.594,0.39,0.634,282.18,3.92,,300.82,71.42,1
2024-01-01 11:58:20,3DPrinter,Normal,None,0.175,0.098,0.107,216.17,1.67,,208.07,50.36,0
2024-01-01 11:58:25,3DPrinter,Normal,None,0.176,-0.045,0.198,219.63,1.59,,204.96,47.15,0
2024-01-01 11:58:30,3DPrinter,Normal,None,0.091,0.052,0.146,223.55,1.57,,199.86,50.33,0
2024-01-01 11:58:35,3DPrinter,Normal,None,0.173,0.07,0.172,214.17,1.59,,208.19,52.02,0
2024-01-01 11:58:40,3DPrinter,Normal,None,0.156,0.078,0.133,215.47,1.27,,212.7,48.01,0
2024-01-01 11:58:45,3DPrinter,Normal,None,0.063,0.154,0.11,218.33,1.28,,206.02,48.61,0
2024-01-01 11:58:50,3DPrinter,Normal,None,0.211,0.135,0.07,213.68,2.45,,207.62,47.61,0
2024-01-01 11:58:55,CNC,Normal,None,0.261,0.246,0.106,68.47,1.92,1894.69,,79.28,0
2024-01-01 11:59:00,3DPrinter,Normal,None,0.033,0.062,0.202,221.99,1.94,,214.65,51.4,0
2024-01-01 11:59:05,3DPrinter,Normal,None,0.157,0.208,0.137,214.67,1.68,,203.48,51.12,0
2024-01-01 11:59:10,CNC,Normal,None,0.186,0.113,0.099,64.66,1.88,1781.94,,78.51,0
2024-01-01 11:59:15,3DPrinter,Attack,Data_Spoofing,0.429,0.538,0.553,285.17,4.24,,293.54,69.49,1
2024-01-01 11:59:20,3DPrinter,Normal,None,0.209,0.201,0.19,216.18,1.43,,208.25,57.43,0
2024-01-01 11:59:25,CNC,Normal,None,0.098,0.124,0.19,67.69,2.33,1945.93,,77.39,0
2024-01-01 11:59:30,CNC,Normal,None,0.102,0.16,0.164,67.14,1.9,1833.39,,79.9,0
2024-01-01 11:59:35,3DPrinter,Normal,None,0.152,0.094,0.117,207.76,1.77,,209.3,51.47,0
2024-01-01 11:59:40,3DPrinter,Normal,None,0.104,0.08,0.046,219.94,2.42,,210.98,52.18,0
2024-01-01 11:59:45,3DPrinter,Normal,None,0.198,0.126,0.09,209.89,1.89,,206.03,53.28,0
2024-01-01 11:59:50,3DPrinter,Attack,Data_Spoofing,0.642,0.47,0.549,289.69,3.32,,298.57,68.7,1
2024-01-01 11:59:55,CNC,Normal,None,0.167,0.158,0.235,71.91,2.43,1820.15,,85.15,0
2024-01-01 12:00:00,3DPrinter,Normal,None,0.162,0.064,0.184,209.81,2.56,,209.81,47.43,0
2024-01-01 12:00:05,3DPrinter,Normal,None,0.181,0.138,0.142,218.48,2.15,,205.48,50.82,0
2024-01-01 12:00:10,CNC,Normal,None,0.232,0.239,0.068,69.81,1.95,1884.44,,81.64,0
2024-01-01 12:00:15,CNC,Normal,None,0.262,0.063,0.332,68.53,3.05,1663.13,,84.1,0
2024-01-01 12:00:20,CNC,Attack,Parameter_Tamper,0.528,0.636,0.647,93.85,4.1,2541.11,,122.2,1
2024-01-01 12:00:25,CNC,Normal,None,0.256,0.121,0.111,72.36,1.89,1754.33,,80.29,0
2024-01-01 12:00:30,CNC,Normal,None,0.137,0.199,0.143,71.09,2.08,1917.39,,80.6,0
2024-01-01 12:00:35,CNC,Normal,None,0.28,0.117,0.252,74.21,2.58,1780.2,,81.15,0
2024-01-01 12:00:40,3DPrinter,Normal,None,0.051,0.063,0.165,223.37,2.14,,207.98,50.63,0
2024-01-01 12:00:45,CNC,Attack,DoS,0.551,0.522,0.724,88.61,4.43,2511.12,,124.92,1
2024-01-01 12:00:50,3DPrinter,Attack,DoS,0.508,0.412,0.658,284.95,4.15,,301.2,68.02,1
2024-01-01 12:00:55,3DPrinter,Attack,DoS,0.534,0.465,0.504,281.88,4.13,,290.2,70.12,1
2024-01-01 12:01:00,CNC,Normal,None,0.124,0.151,0.209,67.77,3.67,1818.22,,80.61,0
2024-01-01 12:01:05,3DPrinter,Normal,None,0.086,0.21,0.087,215.3,1.93,,217.37,49.99,0
2024-01-01 12:01:10,CNC,Normal,None,0.145,0.077,0.133,69.12,2.5,1579.28,,80.68,0
2024-01-01 12:01:15,CNC,Attack,DoS,0.551,0.565,0.55,91.19,3.65,2572.03,,123.12,1
2024-01-01 12:01:20,CNC,Attack,Parameter_Tamper,0.65,0.488,0.746,86.45,3.95,2431.91,,113.13,1
2024-01-01 12:01:25,CNC,Attack,Parameter_Tamper,0.56,0.431,0.448,87.37,4.35,2625.77,,117.13,1
2024-01-01 12:01:30,3DPrinter,Attack,Parameter_Tamper,0.47,0.391,0.6,273.86,3.87,,302.37,64.0,1
2024-01-01 12:01:35,3DPrinter,Normal,None,0.198,0.162,0.153,213.27,2.28,,201.02,51.59,0
2024-01-01 12:01:40,3DPrinter,Attack,Data_Spoofing,0.433,0.428,0.483,283.36,2.97,,294.16,74.24,1
2024-01-01 12:01:45,CNC,Normal,None,0.164,0.145,0.167,66.96,1.99,1707.01,,75.1,0
2024-01-01 12:01:50,CNC,Normal,None,0.16,0.104,0.139,68.53,2.35,1909.97,,81.84,0
2024-01-01 12:01:55,3DPrinter,Attack,Malware,0.483,0.481,0.573,280.14,4.72,,293.58,68.24,1
2024-01-01 12:02:00,CNC,Normal,None,0.195,0.204,0.144,71.97,2.61,1934.25,,84.65,0
2024-01-01 12:02:05,3DPrinter,Normal,None,0.218,0.118,0.11,210.56,1.5,,213.54,52.44,0
2024-01-01 12:02:10,3DPrinter,Attack,DoS,0.562,0.349,0.568,281.68,3.74,,304.8,65.8,1
2024-01-01 12:02:15,3DPrinter,Normal,None,0.203,0.157,0.129,222.15,1.36,,217.0,46.42,0
2024-01-01 12:02:20,3DPrinter,Normal,None,0.185,0.083,0.086,217.9,2.45,,210.24,50.27,0
2024-01-01 12:02:25,CNC,Normal,None,0.277,0.201,0.064,71.52,2.01,1767.56,,88.01,0
2024-01-01 12:02:30,3DPrinter,Attack,Malware,0.431,0.422,0.592,289.27,3.63,,293.56,65.28,1
2024-01-01 12:02:35,3DPrinter,Attack,Malware,0.462,0.411,0.649,271.7,3.62,,297.7,69.28,1
2024-01-01 12:02:40,3DPrinter,Normal,None,0.176,0.024,0.114,226.83,2.22,,218.32,51.18,0
2024-01-01 12:02:45,CNC,Normal,None,0.134,0.276,0.165,73.42,1.13,1955.23,,77.1,0
2024-01-01 12:02:50,3DPrinter,Attack,Data_Spoofing,0.522,0.476,0.578,278.35,3.92,,293.2,72.2,1
2024-01-01 12:02:55,3DPrinter,Normal,None,0.215,0.146,0.236,224.32,1.4,,213.23,47.05,0
2024-01-01 12:03:00,3DPrinter,Normal,None,0.04,0.174,0.148,210.39,1.89,,210.47,51.57,0
2024-01-01 12:03:05,CNC,Normal,None,0.236,0.112,0.154,72.97,2.04,1725.35,,70.98,0
2024-01-01 12:03:10,3DPrinter,Normal,None,0.139,0.115,0.091,230.71,2.09,,221.06,51.92,0
2024-01-01 12:03:15,3DPrinter,Attack,Data_Spoofing,0.538,0.339,0.549,278.69,3.66,,302.3,75.15,1
2024-01-01 12:03:20,3DPrinter,Normal,None,0.184,-0.012,0.191,214.88,1.63,,222.75,54.97,0
2024-01-01 12:03:25,CNC,Normal,None,0.32,0.253,0.217,74.82,2.11,1739.04,,80.46,0
2024-01-01 12:03:30,3DPrinter,Attack,Malware,0.461,0.429,0.562,277.7,4.31,,305.34,69.28,1
2024-01-01 12:03:35,3DPrinter,Normal,None,0.183,0.131,0.143,221.07,1.77,,212.16,48.28,0
2024-01-01 12:03:40,CNC,Normal,None,0.298,0.246,0.155,72.71,2.08,1794.56,,81.92,0
2024-01-01 12:03:45,3DPrinter,Attack,Data_Spoofing,0.428,0.501,0.612,283.69,3.82,,294.71,68.37,1
2024-01-01 12:03:50,CNC,Normal,None,0.173,0.279,0.076,74.28,3.03,1721.45,,81.31,0
2024-01-01 12:03:55,CNC,Normal,None,0.089,0.11,0.135,67.69,2.65,1881.5,,76.49,0
2024-01-01 12:04:00,CNC,Attack,Data_Spoofing,0.645,0.523,0.575,93.94,4.46,2447.51,,119.36,1
2024-01-01 12:04:05,3DPrinter,Normal,None,0.077,0.234,0.181,213.03,1.86,,214.32,42.72,0
2024-01-01 12:04:10,3DPrinter,Attack,Malware,0.455,0.544,0.52,274.4,4.18,,293.49,73.07,1
2024-01-01 12:04:15,3DPrinter,Attack,Data_Spoofing,0.442,0.423,0.575,277.73,4.02,,304.88,68.19,1
2024-01-01 12:04:20,CNC,Normal,None,0.166,0.059,0.129,66.23,1.33,1782.36,,80.4,0
2024-01-01 12:04:25,CNC,Attack,Parameter_Tamper,0.649,0.601,0.733,89.6,3.8,2342.65,,124.96,1
2024-01-01 12:04:30,CNC,Normal,None,0.296,0.113,0.152,71.21,2.67,1814.2,,76.47,0
2024-01-01 12:04:35,CNC,Normal,None,0.151,0.111,0.019,72.15,2.15,1772.77,,78.93,0
2024-01-01 12:04:40,3DPrinter,Attack,Malware,0.432,0.452,0.625,279.68,4.07,,300.99,73.18,1
2024-01-01 12:04:45,CNC,Normal,None,0.194,0.239,0.201,67.76,2.15,1923.89,,74.01,0
2024-01-01 12:04:50,CNC,Normal,None,0.148,0.086,0.12,68.91,2.53,1848.35,,79.42,0
2024-01-01 12:04:55,3DPrinter,Attack,DoS,0.528,0.405,0.514,282.18,4.28,,297.57,71.63,1
2024-01-01 12:05:00,CNC,Normal,None,0.242,0.163,0.228,71.38,2.92,1778.36,,80.17,0
2024-01-01 12:05:05,3DPrinter,Normal,None,0.19,0.108,0.189,224.21,1.04,,209.99,48.82,0
